campo1,campo2,campo3,campo4
-7911,N.=BG,TRUE,23/6/1988
-6273,4R6SH,FALSE,24/9/2010
5508,PEE=5,TRUE,12/6/1995
6319,;T;JF,FALSE,11/4/1991
-7303,PS7RY,TRUE,5/12/2008
-9648,XZ21O,FALSE,10/9/2010
6117,UDDEC,FALSE,12/10/2013
2537,A>0GI,TRUE,27/10/1998
-522,WWOS@,FALSE,7/2/1990
4307,ET9O0,FALSE,9/9/2009
7126,KSJ55,TRUE,21/7/1989
-56,-D-IY,TRUE,14/12/1980
5472,NZXE4,TRUE,17/1/1996
-2891,YKP>;,FALSE,4/1/2016
222,GIHKK,TRUE,14/6/2015
-2196,>S5>L,TRUE,24/2/1998
-3105,G;.I?,TRUE,13/1/2009
-5868,FOG>/,FALSE,19/11/1995
211,8;67E,TRUE,28/6/2013
5143,4<XQ1,FALSE,11/3/2017
-1983,2XLXA,TRUE,5/10/1999
-9966,G8.9/,FALSE,7/3/1997
-119,IGT?A,FALSE,3/7/2012
-2818,I57C3,TRUE,22/4/2007
1986,TY=X7,FALSE,13/5/1993
-6816,CAO4H,TRUE,17/10/1983
-2331,Z>FCH,TRUE,15/2/1996
-1920,7XIU.,FALSE,3/8/1983
-1644,:<=4Q,FALSE,3/3/2003
-8898,0PRS8,FALSE,28/2/2007
-6180,;/5N=,TRUE,18/2/2003
-5221,K<?X>,TRUE,12/6/1993
-3894,@UIV9,FALSE,21/9/2001
932,;:ZAG,TRUE,22/2/2005
1857,K9POX,TRUE,21/5/1993
-1214,FMCWY,TRUE,15/7/1995
-6302,6G@7G,FALSE,5/1/2004
-1283,BRU;N,FALSE,10/11/2010
-8745,@CAYB,TRUE,20/4/1980
7170,JL?3W,TRUE,22/12/1987
4827,:6@PW,TRUE,25/10/1999
-1262,RA3CF,TRUE,15/6/2006
-8949,=IXOZ,TRUE,12/7/1983
5450,?JMEU,FALSE,20/9/2009
1532,QZUC1,FALSE,24/6/1984
-2501,U@TT:,TRUE,11/5/2006
3684,S45K@,FALSE,12/8/2007
-6676,C=8Z;,FALSE,26/5/2000
3429,TN0<U,TRUE,4/3/2014
-4694,IC9UO,FALSE,7/9/2004
5737,>-=LV,TRUE,11/9/2001
8487,9HY6.,TRUE,8/11/2012
3049,H<RQ5,FALSE,25/12/1997
690,?4JTK,FALSE,4/8/2004
7768,KI8J2,FALSE,19/12/1989
-1301,I4A4S,TRUE,10/3/1993
-2739,6=AQV,FALSE,13/4/1982
5892,.K3OD,FALSE,26/10/1989
-7527,74R6O,FALSE,1/3/1981
-7665,C4H:L,FALSE,10/4/2008
5867,77736,TRUE,26/9/1994
-9690,AQ1BO,TRUE,9/9/1990
-7204,PISKJ,FALSE,5/8/2017
-284,M>QU1,FALSE,24/1/2013
-7084,A<?OT,FALSE,28/1/2001
-4097,-8EN4,FALSE,20/2/2009
-801,0BAGS,FALSE,23/10/1982
-5260,;RA>/,FALSE,3/6/2012
9049,WLZ0.,FALSE,11/6/2000
-242,?.5JY,TRUE,3/5/1983
-2226,HL?Y<,FALSE,12/7/2017
-3825,0>2/=,TRUE,20/1/1993
6309,B9<PB,TRUE,26/9/2003
79,9E1N/,TRUE,4/2/1988
-4604,/-W?Q,TRUE,4/5/1981
767,O6HN@,FALSE,28/4/1992
4809,07B3<,TRUE,5/7/1995
-5350,X-IAL,TRUE,10/12/1980
-3316,Q>9?I,TRUE,13/1/2000
-4536,X4-P@,FALSE,17/6/1987
7864,HZ.6<,TRUE,19/6/1981
5899,1GTSW,TRUE,16/3/1993
-1389,EK18P,FALSE,22/11/1983
-3776,WJNP2,TRUE,9/9/1996
7874,:5Y0S,FALSE,23/2/1990
866,2.3:W,FALSE,27/6/2010
-9796,@OQSI,TRUE,13/2/2016
-6434,UZM;3,TRUE,13/6/1983
-2035,.Q3NH,FALSE,17/9/2001
-739,/-A2S,FALSE,13/11/1987
5343,B-EE;,FALSE,12/2/2003
-7781,04E73,FALSE,15/7/1988
5531,OMCPF,FALSE,8/5/2016
-5477,52QT<,TRUE,19/11/2003
-3122,V5O/0,FALSE,20/7/2005
-2137,O/NT0,TRUE,5/5/1982
7019,P3I8R,FALSE,25/12/2007
8130,248QP,TRUE,3/2/1986
-4012,S3DLQ,FALSE,18/2/2011
4557,TOSZ2,TRUE,23/12/1990
-9724,UXTUM,FALSE,8/12/1990
9272,H1QQY,TRUE,3/1/2016
-777,BQE5D,FALSE,3/2/2001
-1201,.S<BQ,TRUE,21/10/2017
-5773,LSG.-,FALSE,8/2/2015
7783,M?;U-,TRUE,6/1/2003
-9641,W:L79,TRUE,23/5/1981
4978,9HD:T,FALSE,3/11/1981
3138,.B?IC,TRUE,19/4/2005
6669,2S62A,FALSE,19/4/2006
-9881,5XUU2,TRUE,2/8/2016
-6139,FEFYI,TRUE,5/8/1999
-7120,9SG:@,FALSE,2/12/1987
1982,=RROK,TRUE,24/3/2017
-4207,XGT-O,FALSE,23/4/1982
-4750,E/>@4,TRUE,7/7/1985
6698,ZBA-O,TRUE,3/5/2011
993,0@B..,TRUE,5/2/1993
7903,QL<YQ,TRUE,26/12/1991
-9213,IET<K,FALSE,13/2/2003
-4627,GO=SP,FALSE,16/3/1987
-5432,I.A06,TRUE,19/8/1993
-8244,JP;.S,FALSE,28/7/2009
-5918,B-D?.,FALSE,21/5/2014
4319,>QGS2,FALSE,16/6/1997
-8811,2Z::H,TRUE,12/6/2013
7955,58T5N,FALSE,28/7/1988
-1027,NH6Y6,TRUE,13/6/2014
-4913,/;O;R,FALSE,8/3/2001
8971,HVN/:,TRUE,21/2/1980
-3879,NH-=1,TRUE,1/10/1995
2509,LD7MQ,TRUE,15/9/2007
-1228,NHN-9,FALSE,24/3/1999
4769,JYJT-,TRUE,15/2/2013
3502,FD-6Q,FALSE,8/7/1983
-6983,3-G;<,FALSE,23/9/2004
-3508,GWI2P,FALSE,18/10/1998
-7602,-N0US,TRUE,25/1/1985
9081,UF9P5,TRUE,28/8/1999
-4587,89-6B,TRUE,1/5/1980
1003,-YY=M,FALSE,16/3/1996
3891,5S17G,FALSE,19/8/2002
-8570,VKL<>,TRUE,5/7/2006
5823,9E06>,TRUE,21/3/2010
691,?8/EC,TRUE,16/3/2002
-6031,:E0AW,FALSE,6/12/1998
8816,GA2OE,TRUE,1/4/1997
-7947,4RAJT,TRUE,22/3/1991
-7539,ILUUO,TRUE,28/10/1980
-455,A-QP;,FALSE,27/7/2001
2404,I-76P,TRUE,27/11/2005
-2758,N>58<,TRUE,12/3/1999
-8908,@BLH4,FALSE,13/7/1997
-7612,XW4<@,FALSE,26/9/1989
8491,C4P<V,TRUE,23/10/2005
6433,XA8K?,TRUE,23/3/2007
7419,S>THD,TRUE,3/2/2007
-9021,5OKI1,TRUE,2/11/1999
-7689,SVVE0,TRUE,28/2/1981
7528,-8Z>Z,FALSE,3/6/1987
1936,0.RWP,TRUE,3/6/1989
-628,JN:5J,FALSE,6/10/1988
-7669,@TL4W,TRUE,28/11/2008
-8274,0-WXA,TRUE,8/4/1983
1966,MCU=3,TRUE,2/6/2000
-8722,A;OI@,TRUE,16/1/1999
9863,B646U,TRUE,21/10/2003
-9955,THY.G,TRUE,17/8/1993
1824,0C.G2,TRUE,27/6/1989
-9024,ICSMF,FALSE,15/12/2014
1392,N:RZD,FALSE,24/7/1997
9272,I=P/X,TRUE,15/9/1982
4928,RS/0H,TRUE,7/5/2002
-5258,J-P:U,FALSE,15/7/1994
-475,-3YK4,TRUE,8/2/1998
-4399,:6W1F,FALSE,9/7/2009
-4445,:T:45,FALSE,20/6/1998
-852,3/AU4,TRUE,25/3/2011
-2717,.F=-<,TRUE,6/4/2016
6842,0J5K-,FALSE,13/6/2009
-5340,A5M@P,FALSE,27/11/2012
8828,AL=J>,TRUE,13/3/1982
5182,RC?->,FALSE,14/12/1986
-1693,Z;4O;,TRUE,2/6/1980
9831,>GBF8,FALSE,15/7/1997
-9090,BPX6=,FALSE,16/1/1994
329,5TUW=,FALSE,1/8/1987
-1174,N8@=W,FALSE,17/11/2015
-7596,-U;6>,FALSE,2/10/1987
8319,?>4MP,TRUE,17/4/2005
-1062,8R?<X,FALSE,9/9/2016
-5590,;LQ.L,FALSE,4/6/1984
-3211,PWHLZ,FALSE,14/7/1993
1650,PV=XO,TRUE,8/8/2004
4421,R2E6C,FALSE,23/6/2008
4251,K0R58,TRUE,2/1/2000
5570,B8Q=F,TRUE,21/1/2006
5947,O<P<V,TRUE,11/8/2005
4703,WD.VB,FALSE,14/10/1985
-2744,HHQ3C,TRUE,11/11/1986
-1778,1P<1L,FALSE,15/3/2007
4449,NUHC5,FALSE,23/7/2006
-2550,9PPLV,TRUE,25/5/2000
4276,5PB?L,TRUE,22/4/1980
4367,MFIV8,FALSE,9/4/2001
-6096,VPT@O,TRUE,3/12/1986
6029,=1@3/,FALSE,3/7/2000
2630,B--K1,TRUE,19/7/2011
-3052,EBNFN,TRUE,23/1/1989
7999,=4KDF,FALSE,9/3/1996
-117,@IRK@,TRUE,27/2/1981
-9924,KTJ:/,FALSE,12/7/1980
-8641,MCPLA,TRUE,23/1/1982
-4793,:RHF1,FALSE,27/2/2013
1151,SVT9F,TRUE,27/6/1985
2714,T8A-@,TRUE,15/7/1990
1274,.B0/.,FALSE,5/2/1999
-6640,;SOP=,TRUE,23/9/2006
3367,2<2GV,TRUE,19/8/2010
-8937,<959M,TRUE,2/12/2012
-3234,;KM5;,TRUE,6/2/1991
-5484,L>3QV,TRUE,21/1/1986
-9004,?W4BU,TRUE,17/2/1980
-6854,.NQMK,TRUE,8/2/2012
3584,3UFZ;,FALSE,21/2/1993
4625,JBHTQ,FALSE,7/1/1987
-535,QE83I,FALSE,12/8/1982
-5036,-:-S7,FALSE,18/4/2007
1034,XCH:0,TRUE,28/7/1982
-8400,L-5SM,FALSE,11/7/1981
951,7J03L,TRUE,26/12/1987
-4194,SR3VZ,TRUE,13/1/1983
-2321,0WIFK,FALSE,24/5/2008
6522,57DHY,TRUE,8/1/2017
4144,?R;WB,TRUE,15/5/1983
7808,9-WH.,FALSE,5/12/2016
-167,7O5E0,FALSE,20/7/1999
-1316,1RMCZ,TRUE,23/6/2002
5415,T?ZIX,FALSE,13/10/2009
-8981,15:6=,FALSE,7/10/2000
2279,B9PCA,TRUE,20/5/2008
2412,VFOTJ,FALSE,16/11/2005
-4512,.>MDT,TRUE,22/9/2008
-649,W:I7Y,TRUE,10/11/1989
6849,2ZMD;,TRUE,6/9/1987
3511,A>AVT,FALSE,12/4/2014
-8790,KRENS,TRUE,7/6/2014
-2439,8>1/0,FALSE,26/12/1987
-3453,1=NM/,FALSE,9/7/1984
2114,WJUS4,FALSE,6/9/1997
2445,IHAJQ,TRUE,27/2/1992
365,K.F;9,FALSE,12/10/1987
640,Z@6T<,FALSE,7/9/1980
3766,1LNXO,TRUE,12/3/1996
-9070,1F@X:,TRUE,10/2/2016
4446,K:-F<,FALSE,10/4/2011
-3721,WK7O=,TRUE,26/9/1996
-3771,XRC?I,FALSE,10/2/2017
2636,EY<G5,TRUE,24/11/1990
-7191,48-3B,FALSE,3/12/2002
4492,ECA9R,TRUE,1/3/2013
-889,QRJ?E,FALSE,19/3/2009
3783,C:>L/,FALSE,22/5/1983
6628,PCN>I,TRUE,13/6/2014
-7148,@NOA<,FALSE,4/7/2010
3000,SSM93,FALSE,2/1/1988
2988,YV7S7,FALSE,24/4/1983
6158,F4QJO,FALSE,28/1/2010
-1736,UJN/6,TRUE,1/5/1990
-8100,IQ6.4,TRUE,26/7/2005
9218,3V4A3,FALSE,2/12/1997
-2673,8VOL1,TRUE,2/5/1989
6654,OH6-8,FALSE,3/3/2016
-6168,A91V6,FALSE,24/7/1996
-199,P>-ZX,TRUE,25/7/1985
-7494,91BU@,FALSE,10/6/2003
5382,ZH6-U,TRUE,8/5/1992
9753,><48X,TRUE,28/1/2008
5572,NQD0U,FALSE,10/6/2013
7262,VA460,FALSE,13/3/2004
-2227,=UVG?,TRUE,23/7/2009
-2597,S6H7A,FALSE,15/4/2001
7557,27LS1,FALSE,6/4/1980
-7955,8N<QU,TRUE,27/5/1989
6177,7VH<2,FALSE,11/5/1991
7492,YV2W3,FALSE,26/2/1999
-3422,HZA;1,TRUE,12/4/2014
-6321,G.LI4,TRUE,5/8/2017
6848,FETH6,TRUE,25/1/2004
-789,V/6S0,TRUE,27/6/2008
-5708,CG79Y,FALSE,17/12/1989
-2440,LY5A-,TRUE,25/11/1989
-2485,:RF2P,FALSE,11/5/2004
5196,AX4OI,FALSE,14/4/2010
-6537,O1U:8,FALSE,18/6/1982
-7123,CNW4N,TRUE,8/1/2007
675,WMZ6R,TRUE,21/5/1984
-4931,WK9@5,TRUE,13/11/2007
2634,:FR8K,TRUE,28/2/1993
6968,R872G,TRUE,17/11/1993
8324,AG/8C,TRUE,18/12/1985
-9465,O;V1F,TRUE,14/9/1980
4186,1BW4>,FALSE,24/8/1984
-3449,ST4NF,TRUE,5/8/2011
9146,GN@7L,FALSE,25/8/1989
8259,/G?7D,TRUE,3/3/1995
4268,1IL2H,FALSE,1/3/2011
-9941,02Z5=,FALSE,14/10/2004
7103,7TVUF,TRUE,8/12/1987
6139,YGTSG,TRUE,18/4/1985
-5626,WRZ8P,FALSE,8/11/1988
-228,ESS3U,TRUE,10/3/2004
-4948,H7NNU,TRUE,15/10/1982
2916,SUH.6,TRUE,27/3/2005
9586,G69<A,TRUE,13/8/1985
-2560,6@V11,FALSE,2/1/2014
-2357,7DT/L,TRUE,17/7/1982
653,EUY3R,FALSE,27/7/1980
-6975,7?-<H,TRUE,14/11/2007
-3179,T<0AJ,TRUE,4/11/1983
-5338,E6FVC,FALSE,21/3/1987
-7123,=AMZE,FALSE,27/9/1993
-6528,IUUPU,TRUE,15/1/1993
-9755,LB.P3,TRUE,9/6/1980
9117,H4I@=,FALSE,27/11/2007
1931,.60@R,FALSE,15/5/2013
7981,?F:IM,FALSE,26/10/2009
-4946,ZVFDF,TRUE,27/6/1987
9343,AS-@M,TRUE,13/6/2000
8997,>EBF9,TRUE,6/11/1997
1834,;IB:.,FALSE,20/6/2006
467,.JZ29,TRUE,11/9/1996
8525,GE--3,FALSE,28/1/2016
-8700,72K2K,FALSE,27/3/2010
-2625,=W3TA,TRUE,25/1/2008
-9710,KN4;Z,FALSE,3/5/2014
-5436,BAE@@,TRUE,11/9/1992
2295,BF:L:,FALSE,27/10/2017
1284,J5OIF,FALSE,5/1/2010
-6872,V/A5Z,FALSE,15/8/1996
995,IXOSB,FALSE,4/1/1995
-1375,9:;UI,FALSE,5/1/1983
8544,Z4ZQZ,FALSE,19/2/1980
5667,6<B>3,TRUE,12/8/1994
-7068,GR?F-,FALSE,26/3/2016
1669,TAP0T,FALSE,3/4/2008
2851,RANIT,TRUE,21/10/2014
1854,GGZ2M,TRUE,18/7/1982
2289,WHAGK,TRUE,17/3/1994
5448,.T5UM,TRUE,22/6/1986
9932,I@=R:,FALSE,4/9/2014
7205,JB/9:,FALSE,7/1/2002
-7096,WG4BL,TRUE,15/9/2008
2175,ROBN6,FALSE,4/6/2015
-4920,KY;W.,FALSE,6/9/1990
449,IB3EJ,TRUE,27/4/1994
-3504,QNV8E,TRUE,17/9/1995
-1046,EDO9C,FALSE,22/8/2007
-3643,83RI5,TRUE,14/2/1993
2006,VG9T?,FALSE,14/1/2001
3618,54D<6,FALSE,7/10/2012
5969,X6;OJ,FALSE,9/9/1982
-6084,B;5EG,FALSE,5/8/1980
5000,OC3/S,TRUE,21/9/2011
7561,3L:?I,FALSE,9/7/1984
-4063,XSNQA,TRUE,27/4/1989
8879,8Q?N8,TRUE,1/3/1996
95,LRJW3,FALSE,7/8/2013
-9626,A<FY<,FALSE,2/10/1998
-3438,NAR4D,TRUE,12/9/2013
-7950,OMF0C,FALSE,14/7/2000
3858,?P>RJ,FALSE,26/5/1986
-1830,>MTGQ,FALSE,19/7/2014
-6955,EB:64,FALSE,4/4/2003
7975,6MMA4,FALSE,24/10/1989
-5675,X5>;8,FALSE,2/10/1994
-760,1C12;,TRUE,4/7/2005
1175,TE=@3,TRUE,16/10/1993
1682,KX>1F,TRUE,21/8/1980
5647,>2=/0,TRUE,28/12/1980
-4797,G?SGK,FALSE,11/12/2002
4855,M7KJ1,FALSE,8/11/2016
-2531,BZ@:K,FALSE,14/11/2012
1434,ZMJOO,FALSE,8/5/1987
4511,HDGU?,TRUE,5/11/1987
2869,MRWA4,FALSE,16/3/1991
-8294,ZSRKT,TRUE,16/5/2009
-2585,7<9=C,FALSE,22/4/1990
5900,RDGPJ,FALSE,22/2/1983
-7248,.CO6G,TRUE,5/5/1993
-5512,Y8B;S,FALSE,27/4/1994
-5518,4WWL/,TRUE,3/12/1992
1358,BG9R?,TRUE,2/9/1984
-1591,0:J;W,FALSE,26/8/1992
-4144,DQQ/4,FALSE,23/1/2015
5327,>ORSW,FALSE,14/2/1989
-3411,Q7BYZ,FALSE,25/6/2004
8259,=2GQW,FALSE,23/9/2017
3806,D6=7N,FALSE,17/3/1980
-2853,3?3J7,TRUE,17/12/2001
-454,<VS0V,TRUE,15/9/1990
9986,YD@AJ,FALSE,11/7/1980
-5237,:<0WL,TRUE,17/1/2003
-5135,S:<M/,FALSE,2/9/2003
3791,Q-3-Z,TRUE,15/2/2015
-3004,VIOX;,FALSE,3/9/2002
-1041,Z3IM1,TRUE,15/10/1992
9539,F0PUM,FALSE,15/10/1980
-3364,H=306,FALSE,18/2/1996
7643,W31CL,TRUE,20/12/2012
7250,CUNLZ,TRUE,15/11/2001
1418,7IGVR,FALSE,24/12/1993
5961,QP3FK,FALSE,18/7/2004
-2353,4TKPC,TRUE,8/11/1994
4797,@7VWN,TRUE,18/11/1982
6840,QYRYF,FALSE,1/4/2001
3425,1IG<H,FALSE,18/2/2014
8563,K4/I.,FALSE,10/5/2000
7465,.8K<B,TRUE,18/3/2012
-3198,0CMQ5,FALSE,21/5/2012
-4769,F<373,TRUE,15/1/2005
3112,/QH?>,FALSE,3/2/2003
-7521,E;5@O,TRUE,10/8/1986
-7231,FF5YA,TRUE,8/9/2008
-6329,Q<U8C,TRUE,5/4/1993
4080,WVU/<,TRUE,3/4/1993
-2433,DF;2;,TRUE,1/11/1999
5104,SME53,FALSE,27/11/2009
-5173,6?-=7,TRUE,7/4/1993
-1415,GNT06,FALSE,2/2/1995
-9662,5=YYB,FALSE,21/7/2012
-8738,J4H6W,FALSE,16/9/2010
-5807,:ZNRB,FALSE,9/8/2011
-9454,7X@T9,TRUE,9/3/1995
3131,MHX=D,FALSE,19/7/1986
2436,P<A90,FALSE,13/6/2010
4509,L34S1,FALSE,8/2/1999
5771,=9NJ=,FALSE,6/3/2010
5708,W1N<J,TRUE,12/9/1985
864,8ZJA4,TRUE,28/9/2016
-5233,9WK>W,FALSE,3/6/2012
-7154,-5AIS,TRUE,28/7/2015
6270,1;1.=,FALSE,25/12/1992
-2304,0<S8R,TRUE,7/2/2001
-6912,LM1RI,FALSE,12/2/1989
-7992,Z<@OR,FALSE,1/7/1998
-9331,=0J7Z,TRUE,24/11/2011
2859,Y?@6D,TRUE,7/9/2010
-6755,JFKES,FALSE,19/5/1989
7495,YXC6B,FALSE,20/4/1994
-5496,H?LCW,FALSE,14/3/1991
-9749,43Z88,TRUE,28/9/2009
-8885,0VE98,TRUE,28/10/1995
-7947,6ZY5X,FALSE,3/10/1987
7502,?5NU7,FALSE,16/5/1998
-3901,A3E.8,FALSE,7/5/1992
6484,GF0NU,FALSE,6/11/1985
-496,D.VYY,TRUE,23/9/1986
-8554,74BVD,TRUE,13/2/1991
-7866,S8.KZ,FALSE,27/3/2015
1637,SY3ZW,FALSE,17/6/2000
-1690,TR>FU,FALSE,20/3/2014
4672,S?WAJ,TRUE,15/6/2001
6292,3<XUF,TRUE,9/8/2004
-1626,UH@CE,FALSE,3/9/1990
4373,<QGQF,FALSE,11/5/2013
-3778,O5<9Q,TRUE,18/12/1980
-742,-/:QC,TRUE,21/6/1994
7966,JB@>:,TRUE,8/7/2014
-784,O1.?R,FALSE,21/12/2009
6692,X-FKB,FALSE,13/5/1993
6436,M:DA0,TRUE,16/11/1986
-6026,CX;?N,TRUE,23/1/1999
6846,F:6T/,FALSE,19/5/1988
3325,.VMC2,FALSE,21/12/2004
4124,5VLM7,TRUE,23/7/2015
-2629,QTN=H,TRUE,9/11/2003
4775,:ZO0T,FALSE,24/7/2000
-4361,P5?:2,FALSE,6/8/1998
-1339,UK@GP,FALSE,11/11/1995
3317,S4I;T,FALSE,1/3/2006
9626,7BWTZ,FALSE,2/5/2010
1001,W7B>J,TRUE,16/9/2014
5969,N8E5Q,TRUE,9/5/1990
-5115,Q<1;G,TRUE,3/5/1990
-5124,=1CUE,TRUE,2/6/1994
-822,@<;SH,FALSE,5/4/1993
4040,7S7RW,FALSE,18/2/2001
-5362,WRURC,FALSE,23/8/2008
-4638,5VAXO,TRUE,1/4/1994
-6201,P@.FZ,FALSE,4/1/2017
5825,N=;?@,FALSE,21/12/1999
9441,?8SN7,TRUE,24/11/1996
-6462,NQF@.,TRUE,19/2/1997
6822,H?-L2,FALSE,10/5/1990
-164,0?WU?,FALSE,26/11/1985
4567,JVR1L,TRUE,17/10/1985
-856,4?>D:,FALSE,11/1/2010
-8031,13C-L,TRUE,15/11/1989
-339,ZMQ4=,TRUE,12/1/2005
3326,CCOK-,TRUE,22/7/2010
-1986,VK?EF,FALSE,20/1/1989
4616,4@5SV,TRUE,21/2/1995
-5871,/2U:K,FALSE,10/12/2002
9757,EX:3V,TRUE,22/8/1988
-9047,OW0CX,TRUE,15/10/1984
2358,EL/LF,TRUE,14/10/1980
3610,W-JRG,FALSE,11/8/1990
-660,AUA4P,FALSE,16/1/2014
942,<X:IY,FALSE,27/9/2003
9299,D9AOG,FALSE,20/4/2005
9370,1X:2T,TRUE,26/5/2017
-8183,>A1ZM,FALSE,6/8/1986
2809,TTBY4,TRUE,2/10/2006
-5227,7MPC-,TRUE,10/10/2004
8301,U33?0,FALSE,20/7/1980
-443,OBGNG,TRUE,7/9/2007
7399,.XV@-,FALSE,22/3/2001
-2137,BZ53N,TRUE,7/6/2004
3199,RBALF,FALSE,19/3/2010
2605,GN@/W,FALSE,5/1/1983
-1152,W:>D/,TRUE,11/11/1981
776,GMR?-,FALSE,17/6/2014
9242,V0ZM9,TRUE,8/5/2004
791,?HU/5,TRUE,12/6/2002
3306,EL7M/,FALSE,25/2/1997
-8224,.Z>:F,FALSE,17/7/1989
5983,NREB1,TRUE,24/1/2006
-9461,TW2LB,TRUE,18/1/2006
2920,CLL=A,FALSE,11/4/2007
408,TC?14,FALSE,10/12/1993
1183,:7>O1,FALSE,7/9/2016
-8324,BCORR,FALSE,5/12/2001
-7193,7950Y,FALSE,11/5/2009
8279,@>KB3,TRUE,13/5/1991
-5627,0-<E>,TRUE,12/5/1983
-1358,DB6LC,TRUE,27/10/1987
-3554,-S>K;,FALSE,10/4/1999
-6282,AT7HJ,FALSE,2/10/1988
-7907,91DD0,TRUE,15/5/1998
-8865,J?0DS,TRUE,5/11/2006
7004,OG/EQ,TRUE,14/8/2015
4569,>E/08,FALSE,6/3/1988
-1669,BPZYO,TRUE,15/2/2010
-8729,@@B->,TRUE,27/4/2000
5586,QX07D,TRUE,28/12/2005
9651,ML7;:,TRUE,27/4/1996
5876,M1PX=,TRUE,24/12/1999
-1991,BC04M,FALSE,1/8/2002
8030,LI5KN,TRUE,10/2/2010
-238,>;JI7,FALSE,22/4/1989
-4066,I-MG0,FALSE,27/12/1982
921,H5F@K,FALSE,14/8/1985
-1243,TVFRO,TRUE,9/12/1998
-8093,QUV.<,TRUE,10/10/2009
9699,I<J;G,TRUE,18/12/2013
-9164,88>CD,FALSE,28/7/2004
6280,439D0,TRUE,7/4/1986
-6626,IO.0H,TRUE,9/2/2001
4287,2J<D0,FALSE,8/10/2006
913,N?XY=,TRUE,10/3/2011
3024,0=:8;,TRUE,7/9/1997
-4432,T.CBR,TRUE,12/1/2012
8348,6>9SQ,FALSE,4/4/2014
8708,L@:UP,FALSE,2/7/1997
-3477,U8V33,TRUE,12/9/1982
669,1BRD0,TRUE,22/8/2009
-3131,R@T?X,FALSE,24/9/1985
5884,=5@;E,FALSE,14/5/2003
-8899,QM/2S,FALSE,21/8/2005
6726,32WTJ,TRUE,17/2/2005
8462,0BF>0,TRUE,23/11/1992
7973,D?MQH,TRUE,18/4/1991
8129,BQ<>>,TRUE,14/8/1999
2902,RYAU1,TRUE,6/4/2007
-4655,ACI?-,TRUE,22/2/2006
8920,VR6X<,FALSE,28/7/2006
-7436,QLAUZ,TRUE,3/6/2014
1811,?>LO3,TRUE,17/9/2004
1663,4.-=S,FALSE,18/2/2001
4234,M=F?K,TRUE,21/9/2002
9364,PJ3R3,FALSE,22/10/1980
1033,?M9DZ,TRUE,17/3/1999
5899,NL0CO,TRUE,4/2/1982
7061,K4KGL,TRUE,7/8/1980
1287,U;BZU,FALSE,21/4/1997
-3793,DQWZV,TRUE,9/12/1990
-3254,XBD9R,TRUE,1/10/2005
-5575,LCS5I,FALSE,17/7/1989
-9579,BQ1Y/,FALSE,14/2/2013
8754,0KS@>,TRUE,10/10/2013
-9793,=::PJ,TRUE,15/4/1991
-2993,A09L6,FALSE,5/3/1991
724,GDR4N,FALSE,7/9/1981
5203,UK5<F,TRUE,16/10/2010
9830,S-B21,TRUE,1/8/2004
-9466,JSRYU,TRUE,22/8/2008
-7538,BXK@G,FALSE,19/10/1985
3098,TJYXI,FALSE,18/2/1981
-5316,1?BZ9,TRUE,6/5/2004
8142,Z<N1Z,TRUE,27/9/2011
-211,<.TZ=,FALSE,18/4/2002
88,GTONF,FALSE,10/2/2011
-8736,SSHIC,FALSE,21/12/1988
-9570,5@E?L,FALSE,10/6/2005
-7376,61S/R,TRUE,13/7/1991
-4558,-P3ZZ,TRUE,3/8/2015
-5909,3YCX=,TRUE,18/3/2016
-1699,-7JVN,FALSE,18/1/1984
-6620,Y.<JZ,TRUE,10/6/1993
2935,FIO5:,TRUE,12/5/2012
8078,6I7KT,TRUE,21/6/2000
-8972,<RVHI,FALSE,26/1/2003
6053,X5=AZ,FALSE,28/8/1987
-5641,E4CN6,FALSE,25/6/2003
-2583,7ONR.,TRUE,25/1/1982
4633,?6O@-,FALSE,26/10/1985
9662,5HAH6,FALSE,3/2/1982
7893,@DMQW,TRUE,19/9/1985
2543,GOY9U,TRUE,8/6/1980
-5185,ZW8EE,TRUE,27/8/2004
4560,?2L-A,FALSE,19/3/1991
-4621,=B>N3,FALSE,18/9/1999
-2022,0X2?0,TRUE,28/2/1994
-4072,@99OU,TRUE,28/4/1988
-5621,B;@Z/,FALSE,1/9/2011
6761,-YZY-,FALSE,8/8/1995
-471,/=LF7,FALSE,16/4/2012
4131,KYO@?,FALSE,28/4/1992
4027,>S?W3,FALSE,1/6/2000
-652,-5FNS,TRUE,10/11/2010
5389,7:E37,TRUE,15/11/1982
178,ISY?H,TRUE,12/5/2014
5498,Z7G/A,TRUE,26/2/2015
-3207,PKQ98,FALSE,4/3/2007
-2358,ZC245,FALSE,1/12/2001
4632,UV68<,FALSE,25/3/1983
-3333,:8E5C,TRUE,7/12/2004
3576,NI;MZ,TRUE,9/2/1988
-1009,V;VA3,FALSE,6/1/2009
-8971,I9RPN,FALSE,21/7/1987
2733,4K3>4,TRUE,23/4/1982
8514,9B<YW,FALSE,27/9/2005
-6098,FDB83,TRUE,22/10/1988
6458,@YVCZ,TRUE,18/12/1983
-3760,7AO;K,FALSE,14/3/1989
-9830,82;SA,FALSE,13/5/1994
4887,RT=9=,FALSE,20/5/1992
9429,2QS@P,FALSE,16/3/2000
4555,KS>D8,TRUE,5/6/1996
8455,MD/UN,FALSE,11/10/1995
-1590,VZPG-,FALSE,1/2/1989
